"1022201392685"	14
"1022502260285"	3
"1124345007423"	2
"1040202317891"	3
"1037828002442"	4
"6186658445650"	6
"1175050007770"	3
"1037736018066"	18
"1024201464220"	2
"1091314000106"	2
"1037832017630"	2
"1025602002425"	2
"1022301219940"	26
"1023502092547"	2
"1025501515401"	3
"1024200545203"	3
"1027400778283"	3
"1157746308180"	9
"1024301082695"	2
"1154217001498"	2
"1175958025363"	3
"1137746326552"	2
"1057812736299"	2
"1167232087725"	2
"1025100687413"	6
"1023001942688"	5
"1027100978728"	2
"1137799006872"	76
"1034205016515"	2
"1023403457659"	2
"1162468066738"	3
"1021400942793"	2
"1159102029052"	2
"1025201992441"	2
"1117154031147"	2
"1022500706656"	2
"1023802214974"	2
"1044205096429"	12
"1023700559024"	3
"1021301062760"	6
"1036916004586"	3
"1024800791883"	2
"1124252000377"	2
"1033700052759"	3
"1162536076218"	5
"1047424002120"	2
"1027000872183"	2
"1023701511130"	3
"1187746841050"	27
"1156186001211"	2
"1105476048545"	33
"1077024001339"	2
"1027100517553"	3
"1027402822171"	3
"1037800014823"	4
"1028900766487"	5
"1026901781972"	2
"1021602010913"	6
"1021900852302"	3
"1023601538234"	49
"1022901495825"	6
"1124222000330"	4
"1022601966287"	3
"1093925020023"	8
"1027100685930"	6
"1021201052377"	5
"1035404348341"	3
"1157746719360"	7
"1022501194979"	3
"1155958115390"	4
"1036404006506"	6
"1160280133111"	2
"1083126001122"	3
"1024501454845"	18
"1155958015498"	2
"1023802217670"	6
"1026103731356"	3
"1023902054131"	4
"1198709000203"	16
"1137154023654"	4
"1020502631621"	10
"1023402022709"	4
"1021101018399"	3
"1095981000466"	2
"1024101224663"	2
"1184401005172"	37
"1113668051067"	18
"1038600001120"	3
"1085404027598"	3
"1025300796619"	3
"1023901009670"	2
"1026102024190"	3
"1172468010021"	2
"1027002955100"	5
"1057730010810"	9
"1023801749212"	3
"1027401062699"	2
"1027739619500"	2
"1022600769410"	6
"3143123093000"	3
"1122348000312"	4
"1024101035419"	5
"1024301325729"	2
"1021800998119"	4
"1037739552740"	138
"1020202394046"	2
"1025201759351"	5
"1144253001309"	3
"1082468047309"	12
"1075911003409"	2
"1023601035193"	9
"1153332001162"	2
"1055900361835"	3
"1023501248000"	15
"1034637011254"	18
"1024800825686"	9
"1023404975330"	8
"1027101485817"	3
"1033600012654"	2
"1066315057907"	119
"1162468110562"	3
"1022501224096"	2
"1030204612294"	3
"1027739019208"	22
"1063500026501"	6
"1022900843239"	5
"1024600949867"	194
"1152703001989"	3
"1026600934711"	3
"1025901512339"	10
"1023501247307"	15
"1055905523970"	5
"1021300977532"	3
"1135000005623"	6
"1142225900497"	4
"1130200002877"	2
"1024840843994"	3
"5167746309242"	3
"1098602008504"	2
"1032700110101"	3
"1125105001361"	6
"1147711000040"	6
"1037700141742"	9
"1067448049613"	5
"1031000016442"	2
"1023700509249"	3
"1027739237460"	3
"1086311003195"	3
"1065638039840"	3
"1022602621414"	3
"1038601764497"	2
"1022600767606"	3
"1024201259488"	3
"1105321006438"	6
"1095474000082"	2
"1022603024762"	5
"1084238001099"	8
"1045100171115"	44
"1026100508851"	3
"1037843031214"	4
"1157800002964"	33
"1027806073987"	2
"1132723006943"	6
"1067203324528"	2
"1077760622224"	10
"1026303242547"	6
"1027301408298"	2
"1025404348881"	2
"1026602345626"	2
"1065404021990"	13
"1023000851268"	2
"1025100590019"	3
"1184632004798"	6
"1028900579542"	5
"1033600070118"	5
"1053808131068"	9
"1055012200154"	4
"1093668018927"	6
"1145247000557"	3
"1164205077343"	2
"1155958007006"	4
"1026801366350"	3
"1022500579958"	3
"1022301812500"	51
"1025702456207"	6
"1079847021980"	69
"1023902296824"	2
"1023901862357"	5
"1125919001669"	3
"1071300002762"	8
"1020202870555"	2
"1025601811465"	2
"1183123033026"	2
"1026201107437"	9
"1094500000100"	8
"1022600966013"	6
"1057747641600"	6
"1025200868648"	6
"1023101641925"	5
"1166313096905"	2
"3144246050000"	5
"1143850004506"	3
"1022601455909"	2
"1027801583589"	3
"1140600000309"	20
"1055567028208"	2
"1035901362848"	3
"1106171000451"	6
"1023701273881"	2
"1026102585046"	2
"1023900771410"	3
"1036500603347"	28
"1021401044367"	12
"1036758309972"	12
"1027739756428"	18
"1081690004406"	2
"1035401485987"	2
"1071300003114"	3
"1095200000884"	9
"1096620000707"	2
"1116324009064"	2
"1147746588770"	2
"1178600001711"	12
"1057746489503"	8
"1027800528359"	2
"1092341000070"	2
"1025800600704"	12
"1025203036891"	3
"1067451085778"	59
"1023802455104"	3
"1023902054330"	2
"1022600938711"	6
"1020201255645"	2
"1154217007097"	3
"1157700011226"	18
"1028002323843"	5
"1047423511970"	6
"1071690057834"	92
"1023302160408"	3
"1164401056071"	3
"1025100537912"	3
"1023402461675"	2
"1104312001331"	3
"1022401508084"	2
"1065607037341"	2
"1035300262117"	36
"1046600971450"	2
"1126195004814"	5
"1024101015344"	3
"1103668017551"	16
"1114912000411"	2
"1027739119297"	40
"1181101000134"	7
"1096171000694"	2
"1067746261880"	6
"1025300516317"	2
"1158617012938"	12
"5167746180982"	2
"1048603452886"	25
"1065515002046"	2
"1022502273595"	2
"1025900906349"	72
"1107746141205"	4
"1181832002802"	2
"1095658014187"	30
"1026500531892"	102
"1024400519978"	2
"1125658044632"	2
"1021000906904"	2
"1165000053052"	6
"1033700089290"	3
"1033700125910"	3
"1159204022922"	116
"1056603187409"	4
"1024001176627"	6
"1076952000212"	34
"1023601033488"	3
"1153443001821"	8
"1150327010426"	3
"1021602012190"	4
"1025400000427"	8
"1175958039619"	2
"1086725000141"	18
"1027802496765"	3
"1024101227655"	15
"1037739510973"	12
"1027000909737"	3
"1027802770159"	2
"1194501004060"	12
"1025100537120"	2
"1026103172446"	3
"1025602373158"	3
"1027601115519"	2
"1037739511083"	3
"1027402822292"	3
"1021200769171"	2
"1022500578242"	3
"1082901012182"	103
"1022101280596"	3
"1055902865204"	2
"1025201335928"	2
"1027739326449"	23
"1205900006839"	2
"1026303657170"	3
"1020200884208"	6
"1027700272126"	12
"1095743000429"	5
"1148603006672"	6
"1024001195701"	5
"1066032000715"	2
"1025702455965"	8
"1021400642570"	2
"1023701327715"	5
"1177627021725"	3
"1027101416935"	3
"1056852885077"	2
"1037739061447"	6
"1023601552941"	6
"1027739004171"	6
"1023902272448"	3
"1035605506716"	3
"1022601620139"	2
"1024701427915"	6
"1035201235552"	3
"1027501151270"	3
"1025300788534"	3
"1190608002100"	3
"1033600047436"	2
"1163123059626"	3
"1025700782777"	4
"1122468033951"	8
"1026901538542"	9
"1081218001028"	6
"1024101031360"	3
"1146677001602"	3
"1024600965531"	3
"1027401679139"	3
"1032700296342"	90
"1082452000290"	264
"1163600050261"	2
"1027000895668"	3
"1020100509604"	6
"5177746054129"	2
"1123015003540"	2
"1027002953460"	2
"1145331001562"	9
"1023405578525"	3
"1026604939855"	18
"1025300796179"	2
"1144816000251"	2
"1021400591233"	2
"1153850030509"	7
"1127538000490"	7
"1022900547207"	92
"1027000911046"	3
"1021602853360"	3
"1070917004949"	2
"1025903379446"	2
"1027002953548"	6
"1027002955099"	3
"1026100508840"	10
"1020201996924"	2
"1035204611133"	2
"1036212000747"	3
"1031100406611"	6
"1025201421288"	3
"1093525007344"	30
"3178617000680"	5
"1157746043036"	3
"1036300553332"	155
"1041306000526"	2
"1027739021628"	3
"1026600705790"	2
"1033302005527"	12
"1174205004016"	9
"1020300903886"	4
"1022100966733"	2
"1103801004449"	2
"1021900758582"	3
"1034316531138"	6
"1164501054607"	4
"1034316563379"	2
"1023500896781"	3
"1132468032421"	3
"1026101938433"	3
"1155476054986"	3
"1027000882193"	9
"1056357001128"	2
"1170280066054"	2
"1025100676710"	3
"1080278007897"	3
"1165958095203"	2
"1026901539466"	9
"1030204607278"	3
"1021603145541"	3
"1024500515533"	3
"1023901957970"	2
"1024201670020"	12
"1063535000836"	6
"1027739291580"	36
"1023000821051"	3
"1025601814083"	3
"1022101277934"	6
"1035900519676"	6
"1052201878233"	2
"1027739597819"	3
"1156027006530"	12
"1105321000047"	24
"1025301589191"	3
"1021200785011"	5
"1082536002548"	10
"1176234030763"	10
"5117746036898"	6
"1122224002856"	6
"1025405019232"	2
"1025202612918"	3
"1025501516017"	2
"1027301585850"	2
"1023403443304"	6
"1025701256910"	3
"1056602324415"	3
"1034316540048"	9
"1024001428175"	8
"1067417015380"	2
"1106732004488"	105
"1023405371879"	4
"1023601578637"	18
"1027710010525"	15
"1034004405467"	3
"1025202404083"	2
"1152225002632"	3
"1147609001209"	5
"1034316541544"	6
"1097154029290"	31
"1075228000210"	3
"1027801531031"	2
"1043100503500"	2
"1037714000048"	3
"1023100643598"	3
"1021603634854"	3
"1197746120516"	6
"1025501768401"	2
"1027400730433"	12
"1057200578709"	3
"1027403778357"	3
"1028900898267"	3
"1123601000390"	2
"1025700831353"	5
"1021300707801"	2
"5187746024593"	3
"1071300001816"	6
"1086225000047"	3
"1022601971590"	2
"1096615000668"	2
"1023902149644"	3
"1075321000105"	4
"1196313057368"	2
"1025203732267"	5
"1058600232668"	9
"1033802453530"	3
"1022501061945"	3
"3164101000594"	9
"1022101283115"	3
"1071300002773"	8
"1174205002179"	4
"1023301253546"	3
"1021000993200"	2
"1025902031760"	4
"1067758651840"	4
"1025900011180"	2
"1023601533273"	2
"1023402983130"	2
"1060274032961"	2
"1206100001084"	2
"1020100700124"	2
"1102635000016"	3
"1027003156476"	3
"1037808001065"	2
"1027739460737"	21
"1077762310614"	132
"1131035000722"	9
"1047796339370"	6
"1036168007105"	18
"1022602821735"	3
"1160327064897"	2
"1063123133798"	33
"1027501162919"	3
"1076731012027"	3
"1020800756844"	27
"1023302151289"	10
"1026600509275"	3
"1034316533228"	6
"1026800856455"	2
"1035605503878"	16
"1030900710202"	2
"1056405029560"	97
"1166196104403"	3
"1197746246609"	6
"1028601496043"	2
"1185958009016"	2
"1020201044049"	2
"1025902152880"	3
"1026201265760"	101
"1025100833823"	3
"1023601571762"	18
"1026601643903"	14
"1043301804622"	15
"1115200002994"	6
"1021301117970"	4
"1161326055000"	3
"1124205021445"	2
"1162225095339"	6
"1087746278223"	9
"1147847137019"	3
"1104217006497"	3
"1027501155967"	3
"1023600531030"	3
"1113256018182"	2
"1204100001159"	60
"1175658009053"	2
"1026600000195"	2
"1026801223822"	2
"1020300980215"	8
"1024901351287"	3
"1156952027781"	4
"1165958097920"	7
"1028002321050"	3
"1074214001685"	3
"1024200699500"	18
"1025203041820"	3
"1137799012801"	15
"1025100677458"	3
"1047796447896"	6
"1021400861613"	2
"1022602622371"	3
"1027002955110"	6
"1188617005994"	4
"1022402061220"	3
"1027402058232"	12
"1093668000381"	6
"1022400781105"	6
"1025200916400"	7
"1026401991934"	2
"1111673003276"	2
"1196313043497"	2
"1037825026601"	3
"1083808003564"	11
"1022304875526"	3
"1020400735662"	152
"1027804191788"	3
"1022501903401"	2
"1024600954663"	3
"1167746388028"	4
"1027501152678"	5
"1126027001770"	2
"1133926040104"	2
"1027000909033"	3
"1025300805166"	108
"1021001027266"	2
"1107527000240"	5
"1195658011119"	5
"1025801364412"	12
"1065321078833"	58
"1147746546727"	4
"1058900025370"	15
"1047796375087"	2
"1025300788523"	3
"1104212001937"	3
"1176600002776"	3
"1097022000151"	2
"1026102577896"	2
"1026101936739"	3
"1149102018526"	6
"1020201776704"	2
"1027101507730"	3
"1046603993369"	3
"1177746266004"	24
"1027804604222"	2
"1022600769597"	3
"1050302700580"	3
"1071300003081"	6
"1024101018138"	3
"1024300613138"	2
"1105462000445"	6
"1107799036730"	2
"1084205000626"	2
"1027400828344"	3
"1027000911365"	2
"1192801007255"	2
"1081902000080"	2
"1025900538993"	70
"1037709007038"	10
"1030600001068"	24
"1027809008721"	2
"1026103722919"	2
"1024600732166"	3
"1205000070131"	3
"1087154006994"	2
"1155543020412"	3
"5147746298090"	6
"1023801538595"	2
"1023900769771"	9
"1091322001110"	6
"1166196087485"	5
"1024500511034"	113
"1022600768013"	2
"1026801012226"	2
"1022602624483"	5
"1037739306880"	12
"1025100561485"	4
"1023902214930"	3
"1061674035257"	5
"1021000541803"	2
"1197800004709"	2
"1115032007496"	2
"1047707004333"	2
"1023800837280"	2
"1064230000064"	4
"1024601213471"	3
"1097746111473"	4
"1021900526020"	14
"1141447009252"	3
"1151215002102"	2
"1025901778682"	3
"1143926018510"	2
"1137799015804"	9
"1097214000070"	3
"1023000864193"	2
"1037821020159"	6
"1026102024068"	3
"1035006100777"	10
"1037739562420"	3
"1125921000567"	2
"1020201881116"	3
"1081800000633"	12
"1105260014640"	35
"1024101030580"	3
"1022301204111"	74
"1028900582446"	5
"1023300932225"	2
"1024201888017"	3
"1115476104523"	9
"1027600518527"	12
"1020100704854"	3
"1080260001282"	2
"5177746260490"	74
"1146683000310"	2
"1022401533714"	2
"1025901224898"	2
"1105476023212"	100
"1027806066034"	3
"1023700556362"	2
"1188617001286"	4
"1034316549849"	6
"1031402044145"	5
"1102443000659"	2
"1027401062380"	2
"1192651014775"	2
"1164632062297"	3
"1027739509434"	2
"1023501246251"	15
"1180400004091"	3
"1026800679300"	3
"1023100645699"	3
"1020300977311"	3
"1147799002174"	12
"1027101485113"	4
"1026101717993"	6
"1074619000378"	6
"1024300752365"	3
"1027400000110"	6
"1022100983453"	2
"1022202192550"	2
"1025301387517"	3
"1022501903710"	2
"1023600796416"	2
"1027601121943"	3
"1127154000797"	2
"1036301253394"	2
"1027710030920"	3
"1026101842513"	6
"1024601277348"	3
"1026002743920"	5
"1053108708410"	2
"1022101142250"	3
"1026600630506"	2
"1027802738590"	3
"1027002953438"	6
"1024301290859"	2
"1153702023276"	18
"1024301308371"	2
